State,FIPS,County,Longitude,Latitude,happening,human
GA,13147,Hart,–82.963290,34.348733,59.693,43.226
GA,13149,Heard,–85.139594,33.290968,50.176,39.737
GA,13151,Henry,–84.154440,33.452881,69.707,51.666
GA,13153,Houston,–83.662856,32.458381,65.322,48.481
GA,13155,Irwin,–83.277037,31.604306,62.66,44.429
GA,13157,Jackson,–83.565133,34.134157,56.395,42.762
GA,13159,Jasper,–83.687892,33.314905,61.043,44.241
GA,13161,Jeff Davis,–82.636825,31.811615,58.576,42.129
GA,13163,Jefferson,–82.419050,33.051874,68.518,49.233
GA,13165,Jenkins,–81.971524,32.794563,67.299,49.391
GA,13167,Johnson,–82.661354,32.689831,65.634,46.545
GA,13169,Jones,–83.562339,33.020226,63.289,47.034
GA,13171,Lamar,–84.146721,33.07446,66.572,49.618
GA,13173,Lanier,–83.063164,31.038197,61.457,44.398
GA,13175,Laurens,–82.926317,32.39322,61.764,43.833
GA,13177,Lee,–84.146681,31.818419,59.1,42.382
GA,13179,Liberty,–81.457969,31.807245,72.16,53.068
GA,13181,Lincoln,–82.448299,33.792151,63.256,44.687
GA,13183,Long,–81.742870,31.749563,66.996,50.637
GA,13185,Lowndes,–83.268967,30.83368,66.803,48.27
GA,13187,Lumpkin,–83.998828,34.568149,59.12,42.856
GA,13189,McDuffie,–82.473188,33.482464,70.136,51.652
GA,13191,McIntosh,–81.370199,31.482978,58.875,41.335
GA,13193,Macon,–84.052162,32.366216,68.461,47.958
GA,13195,Madison,–83.203637,34.128486,63.752,47.621
GA,13197,Marion,–84.529561,32.359538,67.378,49.506
GA,13199,Meriwether,–84.663279,33.03022,65.284,48.057
GA,13201,Miller,–84.730386,31.162908,60.713,43.09
GA,13205,Mitchell,–84.192407,31.22894,70.209,51.999
GA,13207,Monroe,–83.922938,33.017435,54.033,40.497
GA,13209,Montgomery,–82.533349,32.172108,59.555,42.593
GA,13211,Morgan,–83.492324,33.593732,60.026,43.246
GA,13213,Murray,–84.737990,34.797097,56.669,42.507
GA,13215,Muscogee,–84.874946,32.510197,72.144,53.886
GA,13217,Newton,–83.855189,33.544046,68.793,49.875
GA,13219,Oconee,–83.437728,33.834125,62.623,46.014
GA,13221,Oglethorpe,–83.074081,33.866806,60.703,44.299
GA,13223,Paulding,–84.866979,33.920903,60.953,44.285
GA,13225,Peach,–83.831978,32.571324,69.722,51.009
GA,13227,Pickens,–84.490256,34.456621,58.761,43.022
GA,13229,Pierce,–82.210427,31.353988,55.914,41.443
GA,13231,Pike,–84.386627,33.090769,55.657,39.809
GA,13233,Polk,–85.186826,33.995961,60.005,45.464
GA,13235,Pulaski,–83.481855,32.238794,61.557,44.582
GA,13237,Putnam,–83.371790,33.321061,63.274,46.635
GA,13239,Quitman,–85.009317,31.861487,71.244,50.551
GA,13241,Rabun,–83.404735,34.883026,62.978,47.215
GA,13243,Randolph,–84.752311,31.762651,73.623,54.292
GA,13245,Richmond,–82.074998,33.361487,72.795,54.545
GA,13247,Rockdale,–84.026370,33.652081,74.45,55.303
GA,13249,Schley,–84.322724,32.263441,61.861,43.512
GA,13251,Screven,–81.617585,32.744751,64.546,45.914
GA,13253,Seminole,–84.867592,30.933894,65.587,47.2
GA,13255,Spalding,–84.286067,33.262389,64.037,45.216
GA,13257,Stephens,–83.290216,34.552914,61.205,44.634
GA,13259,Stewart,–84.834912,32.073225,72.309,54.207
GA,13261,Sumter,–84.204283,32.042203,69.292,49.723
GA,13263,Talbot,–84.530029,32.704603,73.127,53.59
GA,13265,Taliaferro,–82.875208,33.559314,70.148,50.597
GA,13267,Tattnall,–82.059208,32.043768,62.959,44.277
GA,13269,Taylor,–84.251426,32.554667,66.148,47.117
GA,13271,Telfair,–82.931062,31.913639,61.701,45.138
GA,13273,Terrell,–84.439446,31.777191,69.262,49.488
GA,13275,Thomas,–83.919783,30.864616,65.956,46.161
GA,13277,Tift,–83.525931,31.457003,65.31,47.843
GA,13279,Toombs,–82.332071,32.126698,61.735,44.386
GA,13281,Towns,–83.732158,34.90265,63.118,46.203
GA,13283,Treutlen,–82.570882,32.409586,65.204,47.208
GA,13285,Troup,–85.028360,33.034482,63.267,46.327
GA,13287,Turner,–83.628567,31.718232,64.455,46.084
GA,13289,Twiggs,–83.425879,32.665847,64.737,48.373
GA,13291,Union,–83.989573,34.83377,55.872,40.41
GA,13293,Upson,–84.292281,32.881837,63.665,46.425
GA,13295,Walker,–85.305385,34.735827,57.703,42.518
GA,13297,Walton,–83.734215,33.782649,59.613,42.849
GA,13299,Ware,–82.421507,31.050881,65.799,46.505
GA,13301,Warren,–82.688012,33.419169,67.78,47.92
GA,13303,Washington,–82.798112,32.971848,67.651,47.441
GA,13305,Wayne,–81.912376,31.547845,59.708,43.967
GA,13307,Webster,–84.553218,32.046554,61.29,43.818
GA,13309,Wheeler,–82.738701,32.109276,60.835,44.73
GA,13311,White,–83.743713,34.643677,57.4,42.197
GA,13313,Whitfield,–84.968541,34.801726,61.738,47.953
GA,13315,Wilcox,–83.438262,31.962717,60.647,43.357
GA,13317,Wilkes,–82.747922,33.77904,65.476,46.667
GA,13319,Wilkinson,–83.175587,32.804321,62.954,45.463
GA,13321,Worth,–83.849960,31.551773,59.862,43.675
HI,15001,Hawaiʻi,–155.502443,19.597764,78.729,62.112
HI,15003,Honolulu,–158.201976,21.461364,81.254,63.228
HI,15005,Kalawao [8],–156.974010,21.218764,70.218,53.4
HI,15007,Kauaʻi,–159.705965,22.012038,76.957,61.072
HI,15009,Maui,–156.601550,20.855931,77.255,60.265
ID,16001,Ada,–116.244456,43.447861,68.622,50.627
ID,16003,Adams,–116.431873,44.884583,62.953,45.449
ID,16005,Bannock,–112.228986,42.692939,68.256,49.854
ID,16007,Bear Lake,–111.327445,42.285833,61.732,45.212
ID,16009,Benewah,–116.633541,47.218451,61.103,44.501
ID,16011,Bingham,–112.399206,43.216357,59.34,44.34
ID,16013,Blaine,–113.955290,43.394482,73.959,55.751
ID,16015,Boise,–115.715111,43.987275,68.524,51.024
ID,16017,Bonner,–116.596940,48.312512,65.038,46.897
ID,16019,Bonneville,–111.621878,43.395171,65.446,47.151
ID,16021,Boundary,–116.524619,48.773065,62.539,46.502
ID,16023,Butte,–113.177627,43.6851,59.198,42.129
ID,16025,Camas,–114.804427,43.463396,64.049,46.108
ID,16027,Canyon,–116.708527,43.623051,59.882,45.161
ID,16029,Caribou,–111.544172,42.786273,56.995,40.461
ID,16031,Cassia,–113.605498,42.288635,60.275,45.181
ID,16033,Clark,–112.361120,44.286251,63.445,46.164
ID,16035,Clearwater,–115.653500,46.67257,61.806,44.749
ID,16037,Custer,–114.252251,44.273341,63.678,45.145
ID,16039,Elmore,–115.470751,43.394826,62.542,45.919
ID,16041,Franklin,–111.822955,42.173589,54.772,38.886
ID,16043,Fremont,–111.484429,44.218091,60.17,43.168
ID,16045,Gem,–116.398784,44.061473,63.022,46.667
ID,16047,Gooding,–114.821420,42.973185,61.552,45.177
ID,16049,Idaho,–115.467376,45.849237,62.021,44.117
ID,16051,Jefferson,–112.318588,43.796965,57.727,40.691
ID,16053,Jerome,–114.263009,42.691172,60.358,45.512
ID,16055,Kootenai,–116.694918,47.677113,62.381,45.626
ID,16057,Latah,–116.730974,46.81892,74.981,57.036
ID,16059,Lemhi,–113.887841,44.928789,63.002,45.228
ID,16061,Lewis,–116.423760,46.236328,63.298,45.283
ID,16063,Lincoln,–114.153899,42.986181,66.715,51.002
ID,16065,Madison,–111.656550,43.789709,61.241,42.452
ID,16067,Minidoka,–113.640010,42.856937,58.676,43.612
ID,16069,Nez Perce,–116.760903,46.333766,63.977,47.282
ID,16071,Oneida,–112.520465,42.18389,54.939,38.919
ID,16073,Owyhee,–116.142655,42.593063,62.355,45.576
ID,16075,Payette,–116.748655,44.00274,61.477,44.069
ID,16077,Power,–112.844407,42.694126,62.373,47.522
ID,16079,Shoshone,–115.885092,47.347694,67.254,50.565
ID,16081,Teton,–111.211765,43.760994,68.637,50.469
ID,16083,Twin Falls,–114.665639,42.352309,61.301,44.882
ID,16085,Valley,–115.637875,44.771532,67.531,49.095
ID,16087,Washington,–116.797830,44.448213,63.329,46.574
IL,17001,Adams,–91.194961,39.986053,62.861,46.801
IL,17003,Alexander,–89.349506,37.183683,68.349,50.948
IL,17005,Bond,–89.436592,38.885924,62.581,46.396
IL,17007,Boone,–88.824295,42.318983,66.233,50.532
IL,17009,Brown,–90.750310,39.962069,62.894,47.959
IL,17011,Bureau,–89.528377,41.401304,64.427,48.214
IL,17013,Calhoun,–90.666295,39.164262,65.578,49.403
IL,17015,Carroll,–89.926485,42.059084,67.708,51.004
IL,17017,Cass,–90.245705,39.969202,66.984,50.868
IL,17019,Champaign,–88.197201,40.13915,74.893,57.238
IL,17021,Christian,–89.279593,39.545524,57.979,44.226
IL,17023,Clark,–87.791687,39.332364,60.489,44.321
IL,17025,Clay,–88.483789,38.747312,57.157,42.02
IL,17027,Clinton,–89.423136,38.606423,62.95,46.12
IL,17029,Coles,–88.220782,39.51368,67.187,49.595
IL,17031,Cook,–87.645455,41.894294,79.17,62.881
IL,17033,Crawford,–87.757172,39.00373,58.662,43.852
IL,17035,Cumberland,–88.240619,39.273121,60.701,44.054
IL,17037,DeKalb,–88.768991,41.894613,69.833,52.531
IL,17039,De Witt,–88.901853,40.181499,61.7,45.838
IL,17041,Douglas,–88.222866,39.766078,62.62,45.524
IL,17043,DuPage,–88.086038,41.852058,74.712,54.537
IL,17045,Edgar,–87.747110,39.679037,60.212,44.611
IL,17047,Edwards,–88.047941,38.417095,56.557,40.894
IL,17049,Effingham,–88.592786,39.047694,58.745,43.217
IL,17051,Fayette,–89.017923,39.001125,60.792,44.585
IL,17053,Ford,–88.224746,40.594423,60.962,45.438
IL,17055,Franklin,–88.926246,37.991848,62.9,46.954
IL,17057,Fulton,–90.206793,40.465688,66.908,50.989
IL,17059,Gallatin,–88.227964,37.768677,61.272,45.753
IL,17061,Greene,–90.387757,39.355444,63.442,46.431
IL,17063,Grundy,–88.401055,41.29241,64.51,49.073
IL,17065,Hamilton,–88.539005,38.085226,61.863,44.982
IL,17067,Hancock,–91.167988,40.405792,63.344,46.566
IL,17069,Hardin,–88.266148,37.517852,59.196,43.338
IL,17071,Henderson,–90.938480,40.815141,64.802,48.506
IL,17073,Henry,–90.130838,41.350021,67.449,50.994
IL,17075,Iroquois,–87.833601,40.748867,59.805,43.78
IL,17077,Jackson,–89.381212,37.786096,72.484,56.118
IL,17079,Jasper,–88.150763,39.004874,54.133,40.405
IL,17081,Jefferson,–88.924210,38.30078,62.944,46.593
IL,17083,Jersey,–90.361365,39.080192,61.909,46.696
IL,17085,Jo Daviess,–90.211471,42.362391,66.714,50.609
IL,17087,Johnson,–88.882962,37.460815,57.06,41.583
IL,17089,Kane,–88.428040,41.939594,70.063,52.445
IL,17091,Kankakee,–87.861125,41.139494,68.137,51.136
IL,17093,Kendall,–88.430626,41.58814,68.838,51.982
IL,17095,Knox,–90.213761,40.930941,69.304,52.956
IL,17097,Lake,–87.436118,42.326444,74.557,57.565
IL,17099,La Salle,–88.885931,41.343341,67.164,47.628
IL,17101,Lawrence,–87.730221,38.718954,63.076,46.568
IL,17103,Lee,–89.299351,41.747442,64.272,47.713
IL,17105,Livingston,–88.552852,40.894376,60.869,44.622
IL,17107,Logan,–89.365308,40.12907,61.823,45.053
IL,17109,McDonough,–90.677579,40.455789,66.468,49.332
IL,17111,McHenry,–88.452245,42.324298,65.873,47.064
IL,17113,McLean,–88.844539,40.494559,70.344,53.75
IL,17115,Macon,–88.961529,39.860237,63.28,48.352
IL,17117,Macoupin,–89.926344,39.2659,65.072,48.872
IL,17119,Madison,–89.900195,38.827082,64.718,48.835
IL,17121,Marion,–88.920221,38.648396,61.459,45.922
IL,17123,Marshall,–89.342371,41.031119,67.495,51.704
IL,17125,Mason,–89.913575,40.236993,61.902,47.801
IL,17127,Massac,–88.705658,37.216119,56.261,42.792
IL,17129,Menard,–89.794133,40.022569,64.924,49.432
IL,17131,Mercer,–90.741433,41.204791,64.195,48.276
IL,17133,Monroe,–90.179078,38.277983,57.449,42.969
IL,17135,Montgomery,–89.478007,39.228092,61.347,46.583
IL,17137,Morgan,–90.202277,39.716806,66.651,50.649
IL,17139,Moultrie,–88.625726,39.636896,61.647,45.434
IL,17141,Ogle,–89.320176,42.041884,64.481,47.544
IL,17143,Peoria,–89.767358,40.785999,67.192,51.095
IL,17145,Perry,–89.368487,38.084385,63.189,46.987
IL,17147,Piatt,–88.592328,40.009056,62.507,45.462
IL,17149,Pike,–90.889034,39.625106,61.309,45.465
IL,17151,Pope,–88.542374,37.417169,61.448,44.455
IL,17153,Pulaski,–89.127755,37.215615,64.378,46.133
IL,17155,Putnam,–89.298386,41.19894,63.323,48.095
IL,17157,Randolph,–89.821210,38.056515,60.69,45.108
IL,17159,Richland,–88.085698,38.71155,62.23,46.016
IL,17161,Rock Island,–90.572203,41.468404,68.662,52.655
IL,17163,St. Clair,–89.928546,38.470198,71.474,52.546
IL,17165,Saline,–88.545031,37.751653,61.785,45.212
IL,17167,Sangamon,–89.662311,39.756378,67.205,48.069
IL,17169,Schuyler,–90.613464,40.156905,65.487,48.826
IL,17171,Scott,–90.477759,39.63698,61.445,45.58
IL,17173,Shelby,–88.798862,39.384926,60.573,44.119
IL,17175,Stark,–89.797411,41.096908,64.5,47.135
IL,17177,Stephenson,–89.665994,42.349726,67.874,51.081
IL,17179,Tazewell,–89.516260,40.508074,62.882,46.874
IL,17181,Union,–89.252875,37.475104,64.066,47.433
IL,17183,Vermilion,–87.726772,40.18674,66.655,49.806
IL,17185,Wabash,–87.839167,38.445821,52.388,39.609
IL,17187,Warren,–90.620223,40.850441,68.939,51.911
IL,17189,Washington,–89.417187,38.353141,60.548,43.962
IL,17191,Wayne,–88.432129,38.431948,55.979,41.063
IL,17193,White,–88.178585,38.087372,60.056,44.216
IL,17195,Whiteside,–89.910957,41.750571,68.595,51.769
IL,17197,Will,–87.978456,41.448474,68.548,53.183
IL,17199,Williamson,–88.930018,37.730353,64.424,48.586
IL,17201,Winnebago,–89.161205,42.337396,67.54,51.085
IL,17203,Woodford,–89.210301,40.789596,60.612,44.095
IN,18001,Adams,–84.936131,40.745733,61.83,46.093
IN,18003,Allen,–85.072230,41.091855,64.41,47.693
IN,18005,Bartholomew,–85.897999,39.205843,64.197,47.734
IN,18007,Benton,–87.315479,40.608253,62.035,46.243
IN,18009,Blackford,–85.323730,40.472672,62.32,46.502
IN,18011,Boone,–86.469014,40.050892,60.38,45.485
IN,18013,Brown,–86.239410,39.192585,66.333,49.86
IN,18015,Carroll,–86.565141,40.58498,61.777,45.218
IN,18017,Cass,–86.355169,40.753799,62.674,46.472
IN,18019,Clark,–85.711122,38.476217,66.171,48.778
IN,18021,Clay,–87.115837,39.393951,60.18,45.182
IN,18023,Clinton,–86.477567,40.305944,62.772,46.927
IN,18025,Crawford,–86.440871,38.289433,62.924,47.207
IN,18027,Daviess,–87.076988,38.696155,58.028,43.193
IN,18029,Dearborn,–84.973460,39.151491,57.859,42.596
IN,18031,Decatur,–85.499831,39.30598,59.992,44.093
IN,18033,DeKalb,–85.000185,41.401189,61.029,45.647
IN,18035,Delaware,–85.398856,40.227165,67.012,51.058
IN,18037,Dubois,–86.873385,38.373344,61.755,46.209
IN,18039,Elkhart,–85.863986,41.600693,66.271,48.318
IN,18041,Fayette,–85.185032,39.639655,62.576,47.15
IN,18043,Floyd,–85.911474,38.317937,63.836,46.86
IN,18045,Fountain,–87.234806,40.121282,60.655,45.727
IN,18047,Franklin,–85.066964,39.409762,58.96,43.729
IN,18049,Fulton,–86.265006,41.050384,61.149,45.635
IN,18051,Gibson,–87.580566,38.317413,53.412,40.824
IN,18053,Grant,–85.654946,40.515758,66.398,46.533
IN,18055,Greene,–87.005245,39.0486,60.27,44.534
IN,18057,Hamilton,–86.020586,40.04987,63.778,48.42
IN,18059,Hancock,–85.772904,39.822604,59.981,44.217
IN,18061,Harrison,–86.103681,38.18644,59.098,45.641
IN,18063,Hendricks,–86.510287,39.768749,63.02,45.528
IN,18065,Henry,–85.397338,39.929576,61.21,45.684
IN,18067,Howard,–86.114118,40.483537,62.811,47.868
IN,18069,Huntington,–85.478598,40.826394,60.446,44.253
IN,18071,Jackson,–86.042516,38.911957,62.049,45.816
IN,18073,Jasper,–87.118814,41.017688,56.953,43.744
IN,18075,Jay,–85.003380,40.434972,63.894,47.517
IN,18077,Jefferson,–85.440090,38.783604,60.495,46.047
IN,18079,Jennings,–85.628111,38.996234,63.633,48.625
IN,18081,Johnson,–86.094600,39.495986,59.739,44.744
IN,18083,Knox,–87.420182,38.688663,59.008,44.598
IN,18085,Kosciusko,–85.861575,41.244293,59.588,44.181
IN,18087,LaGrange,–85.426302,41.642468,65.965,48.487
IN,18089,Lake,–87.374337,41.472239,70.318,53.653
IN,18091,LaPorte,–86.744729,41.549011,68.559,51.411
IN,18093,Lawrence,–86.487820,38.839815,60.451,46.147
IN,18095,Madison,–85.722454,40.166203,65.415,49.031
IN,18097,Marion,–86.135794,39.782976,70.361,55.925
IN,18099,Marshall,–86.269036,41.325003,64.216,46.305
IN,18101,Martin,–86.801847,38.705322,57.425,42.208
IN,18103,Miami,–86.044259,40.772881,61.392,47.388
IN,18105,Monroe,–86.523325,39.160751,74.639,59.697
IN,18107,Montgomery,–86.892715,40.040296,60.696,45.102
IN,18109,Morgan,–86.447457,39.482646,59.975,44.761
IN,18111,Newton,–87.402172,40.962399,61.679,45.881
IN,18113,Noble,–85.417850,41.400794,60.561,45.46
IN,18115,Ohio,–84.964299,38.940527,51.721,39.468
IN,18117,Orange,–86.489257,38.547381,61.937,45.936
IN,18119,Owen,–86.838845,39.317339,63.359,48.458
IN,18121,Parke,–87.196950,39.77425,60.373,43.757
IN,18123,Perry,–86.626540,38.081436,64.049,48.562
IN,18125,Pike,–87.232532,38.397898,54.381,41.373
IN,18127,Porter,–87.071308,41.509922,66.874,50.372
IN,18129,Posey,–87.868653,38.027614,58.561,43.393
IN,18131,Pulaski,–86.692538,41.045272,62.584,46.323
IN,18133,Putnam,–86.853325,39.665545,61.555,45.19
IN,18135,Randolph,–85.005004,40.164414,62.592,46.925
IN,18137,Ripley,–85.260541,39.10023,59.476,44.65
IN,18139,Rush,–85.466527,39.622312,60.522,44.641
IN,18141,St. Joseph,–86.288159,41.617699,67.308,50.776
IN,18143,Scott,–85.751898,38.679431,65.952,51.175
IN,18145,Shelby,–85.792174,39.524135,63.036,46.957
IN,18147,Spencer,–87.010645,38.009789,55.458,41.816
IN,18149,Starke,–86.647570,41.28322,62.898,46.681
IN,18151,Steuben,–85.002467,41.643437,61.12,45.543
IN,18153,Sullivan,–87.415843,39.089225,55.454,42.595
IN,18155,Switzerland,–85.029679,38.825846,56.578,42.923
IN,18157,Tippecanoe,–86.893943,40.38926,69.599,51.871
IN,18159,Tipton,–86.056207,40.310229,60.796,44.973
IN,18161,Union,–84.925152,39.623111,59.1,44.072
IN,18163,Vanderburgh,–87.586166,38.02007,66.643,48.823
IN,18165,Vermillion,–87.462071,39.854045,55.504,43
IN,18167,Vigo,–87.390375,39.429143,66.638,50.976
IN,18169,Wabash,–85.795175,40.843717,59.584,44.351
IN,18171,Warren,–87.375847,40.352658,60.91,45.224
IN,18173,Warrick,–87.272023,38.097764,58.717,42.791
IN,18175,Washington,–86.104751,38.600613,62.334,46.731
IN,18177,Wayne,–85.006735,39.863091,65.121,49.663
IN,18179,Wells,–85.212974,40.735273,58.311,43.22
IN,18181,White,–86.864293,40.75095,63.663,47.002
IN,18183,Whitley,–85.501892,41.136426,61.06,46.389
IA,19001,Adair,–94.478164,41.328528,65.255,48.829
IA,19003,Adams,–94.696906,41.021656,67.28,50.872
IA,19005,Allamakee,–91.382751,43.274964,66.433,49.955
IA,19007,Appanoose,–92.870345,40.744683,66.497,49.32
IA,19009,Audubon,–94.904312,41.679178,66.101,49.593
IA,19011,Benton,–92.057630,42.092547,67.324,49.879
IA,19013,Black Hawk,–92.306059,42.472888,70.445,54.752
IA,19015,Boone,–93.939138,42.038601,67.659,50.914
IA,19017,Bremer,–92.327586,42.78089,67.154,49.779
IA,19019,Buchanan,–91.838666,42.470328,67.525,50.475
IA,19021,Buena Vista,–95.141433,42.741522,70.208,52.484
IA,19023,Butler,–92.780066,42.734708,63.834,46.939
IA,19025,Calhoun,–94.643683,42.38617,64.137,47.044
IA,19027,Carroll,–94.867647,42.039492,65.308,48.655
IA,19029,Cass,–94.933302,41.333824,63.92,47.265
IA,19031,Cedar,–91.132190,41.772355,66.876,50.062
IA,19033,Cerro Gordo,–93.251266,43.075171,68.442,51.827
IA,19035,Cherokee,–95.633262,42.742738,64.481,47.523
IA,19037,Chickasaw,–92.317210,43.059741,67.21,50.118
IA,19039,Clarke,–93.784096,41.029191,67.126,49.911
IA,19041,Clay,–95.149726,43.079822,66.49,49.308
IA,19043,Clayton,–91.323511,42.840998,66.094,49.421
IA,19045,Clinton,–90.534243,41.898073,67.425,51.839
IA,19047,Crawford,–95.389090,42.043119,66.931,50.616
IA,19049,Dallas,–94.040707,41.685321,67.635,50.405
IA,19051,Davis,–92.410345,40.748089,67.918,50.234
IA,19053,Decatur,–93.784580,40.736379,69.876,52.692
IA,19055,Delaware,–91.359443,42.473003,66.261,49.546
IA,19057,Des Moines,–91.186925,40.915339,70.553,54.131
IA,19059,Dickinson,–95.196057,43.389611,64.015,46.524
IA,19061,Dubuque,–90.878771,42.463481,68.664,52.012
IA,19063,Emmet,–94.669370,43.377984,65.586,48.534
IA,19065,Fayette,–91.839373,42.86445,69.928,52.896
IA,19067,Floyd,–92.787367,43.052741,67.604,50.894
IA,19069,Franklin,–93.271425,42.736549,64.687,47.896
IA,19071,Fremont,–95.599516,40.743726,58.397,44.064
IA,19073,Greene,–94.388703,42.042494,66.213,48.797
IA,19075,Grundy,–92.790261,42.403323,62.92,45.187
IA,19077,Guthrie,–94.501272,41.683573,65.843,48.74
IA,19079,Hamilton,–93.709198,42.390768,65.225,48.203
IA,19081,Hancock,–93.743697,43.075411,63.174,46.333
IA,19083,Hardin,–93.241081,42.389955,63.882,46.751
IA,19085,Harrison,–95.827149,41.688584,64.894,48.218
IA,19087,Henry,–91.544270,40.985864,65.402,48.956
IA,19089,Howard,–92.321908,43.365313,69.981,53.753
IA,19091,Humboldt,–94.202775,42.782221,62.606,45.499
IA,19093,Ida,–95.507421,42.39186,62.558,45.522
IA,19095,Iowa,–92.059123,41.683918,67.141,49.348
IA,19097,Jackson,–90.574597,42.164281,67.885,51.096
IA,19099,Jasper,–93.052971,41.685686,66.647,49.991
IA,19101,Jefferson,–91.967137,41.00688,72.413,53.734
IA,19103,Johnson,–91.588812,41.668737,78.896,61.225
IA,19105,Jones,–91.116914,42.125118,67.338,51.211
IA,19107,Keokuk,–92.167721,41.331182,67.51,50.627
IA,19109,Kossuth,–94.213983,43.212478,63.599,46.963
IA,19111,Lee,–91.477157,40.647588,66.196,50.351
IA,19113,Linn,–91.597674,42.077951,70.409,52.952
IA,19115,Louisa,–91.256994,41.218211,65.605,48.723
IA,19117,Lucas,–93.331467,41.033344,63.668,47.642
IA,19119,Lyon,–96.207201,43.38358,57.527,41.78
IA,19121,Madison,–94.015184,41.330622,64.968,48.187
IA,19123,Mahaska,–92.636366,41.330797,64.154,47.754
IA,19125,Marion,–93.093849,41.331455,65.247,48.16
IA,19127,Marshall,–92.981452,42.041691,69.755,52.203
IA,19129,Mills,–95.619101,41.033703,59.585,44.638
IA,19131,Mitchell,–92.784466,43.348564,67.338,50.031
IA,19133,Monona,–95.956566,42.049432,64.466,47.717
IA,19135,Monroe,–92.869642,41.028847,61.006,45.578
IA,19137,Montgomery,–95.157790,41.021735,62.769,45.897
IA,19139,Muscatine,–91.118699,41.483776,63.843,49.923
IA,19141,O'Brien,–95.625624,43.083746,62.335,45.282
IA,19143,Osceola,–95.633788,43.378542,62.394,45.969
IA,19145,Page,–95.144290,40.73909,62.107,45.342
IA,19147,Palo Alto,–94.667297,43.075854,65.614,48.799
IA,19149,Plymouth,–96.215864,42.737585,61.85,45.259
IA,19151,Pocahontas,–94.678279,42.734033,65.356,47.923
IA,19153,Polk,–93.569720,41.684281,67.763,52.731
IA,19155,Pottawattamie,–95.544905,41.340184,64.479,49.705
IA,19157,Poweshiek,–92.522882,41.684526,72.017,53.525
IA,19159,Ringgold,–94.244251,40.735334,67.526,50.838
IA,19161,Sac,–95.105224,42.387526,63.028,46.25
IA,19163,Scott,–90.622290,41.641679,68.021,51.096
IA,19165,Shelby,–95.308917,41.679014,63.767,46.845
IA,19167,Sioux,–96.177929,43.082854,60.545,43.012
IA,19169,Story,–93.466093,42.037538,73.869,54.792
IA,19171,Tama,–92.529412,42.074848,68.442,52.023
IA,19173,Taylor,–94.697108,40.737949,67.454,51.296
IA,19175,Union,–94.245091,41.02855,68.351,51.794
IA,19177,Van Buren,–91.952943,40.754117,65.784,47.913
IA,19179,Wapello,–92.409482,41.031263,64.548,49.332
IA,19181,Warren,–93.564366,41.336769,65.381,48.711
IA,19183,Washington,–91.725052,41.329401,68.903,52.968
IA,19185,Wayne,–93.332613,40.739983,66.077,49.302
IA,19187,Webster,–94.179157,42.434397,65.458,49.801
IA,19189,Winnebago,–93.743488,43.378124,69.139,51.432
IA,19191,Winneshiek,–91.850788,43.292989,72.216,54.046
IA,19193,Woodbury,–96.053296,42.39322,65.354,50.287
IA,19195,Worth,–93.248533,43.373491,68.037,51.063
IA,19197,Wright,–93.734735,42.733007,65.199,48.339
KS,20001,Allen,–95.300945,37.884229,62.559,45.585
KS,20003,Anderson,–95.292046,38.215114,61.414,44.316
KS,20005,Atchison,–95.313398,39.532544,64.534,46.963
KS,20007,Barber,–98.685052,37.222906,57.731,41.482
KS,20009,Barton,–98.767837,38.481239,58.545,43.663
KS,20011,Bourbon,–94.850928,37.8561,63.639,47.278
KS,20013,Brown,–95.569905,39.825931,60.978,44.256
KS,20015,Butler,–96.838762,37.773681,59.834,43.866
KS,20017,Chase,–96.594064,38.298553,62.533,45.028
KS,20019,Chautauqua,–96.245396,37.154259,59.496,43.058
KS,20021,Cherokee,–94.845698,37.169392,60.022,43.486
KS,20023,Cheyenne,–101.727302,39.789256,61.248,44.689
KS,20025,Clark,–99.813869,37.233831,62.315,46.416
KS,20027,Clay,–97.168853,39.344964,62.901,46.806
KS,20029,Cloud,–97.641390,39.487329,61.384,45.063
KS,20031,Coffey,–95.729137,38.23645,59.604,43.295
KS,20033,Comanche,–99.254089,37.189071,61.046,43.915
KS,20035,Cowley,–96.837247,37.234507,62.705,46.087
KS,20037,Crawford,–94.853941,37.505628,66.16,48.997
KS,20039,Decatur,–100.459708,39.783542,59.711,42.952
KS,20041,Dickinson,–97.157943,38.867735,60.093,43.303
KS,20043,Doniphan,–95.147225,39.788502,58.442,42.406
KS,20045,Douglas,–95.290529,38.896573,75.754,57.66
KS,20047,Edwards,–99.304746,37.883595,61.899,46.157
KS,20049,Elk,–96.244642,37.456026,61.785,45.402
KS,20051,Ellis,–99.317329,38.914596,60.098,43.635
KS,20053,Ellsworth,–98.205355,38.700845,61.284,44.343
KS,20055,Finney,–100.739929,38.049855,64.105,48.389
KS,20057,Ford,–99.884734,37.688365,64.586,49.785
KS,20059,Franklin,–95.278962,38.558019,64.175,47.494
KS,20061,Geary,–96.768038,39.002155,67.767,49.893
KS,20063,Gove,–100.487360,38.917239,60.152,42.157
KS,20065,Graham,–99.880952,39.349445,60.721,42.886
KS,20067,Grant,–101.299362,37.547537,61.698,45.762
KS,20069,Gray,–100.451716,37.744513,58.185,41.706
KS,20071,Greeley,–101.805984,38.480408,61.654,46.185
KS,20073,Greenwood,–96.242232,37.878659,58.809,42.692
